Love is blind. Hatred is also blind.	Rakkaus on sokea. Viha on myös sokea.
The federal budget was narrowly approved by Congress.	Kongressi hyväksyi täpärästi liittovaltion budjetin.
Keep in touch!	Pidähän yhteyttä!
Keep in touch!	Ollaan yhteyksissä!
Keep in touch!	Pidetään yhteyttä!
Keep in touch!	Pysytään yhteyksissä!
The workers have no incentive to work harder.	Työläisillä ei ole kannusteita työskennellä ahkerammin.
Laborers required raising of a salary of the manager.	Työntekijät vaativat johtajalta palkankorotusta.
An old woman was burnt to death.	Vanha nainen paloi kuoliaaksi.
Call me at six-thirty, please.	Soita minulle puoli seitsemältä.
Have you ever eaten Japanese food?	Oletko syönyt japanilaista ruokaa?
If you want to speak to me, please call me up.	Jos haluatte puhua kanssani, soittakaa.
I have tried to compile the ideas that you proposed prior to the meeting, so that we can use them as the base for the discussion.	Olen yrittänyt koota ideat, joita ehdotit ennen kokousta niin, että voimme käyttää niitä keskustelun alustana.
Don't change the subject.	Älä vaihda aihetta.
A good craftsman takes pride in his work.	Hyvä ammattimies on ylepeä työstään.
A good craftsman takes pride in his work.	Hyvä käsityöläinen suhtautuu työhönsä ylpeydellä.
Please let go of my arm. You're hurting me.	Päästä irti kädestäni, satutat minua.
Smell is one of the five senses.	Hajuaisti on yksi viidestä aistista.
The caged tiger lashed its tail.	Tiikeri häkissä heilautti häntäänsä.
A burnt child dreads the fire.	Palanut lapsi pelkää tulta.
A mirage is said to be an illusion.	Kangastuksen sanotaan olevan harhakuva.
A bat is not a bird, but a mammal.	Lepakko ei ole lintu vaan nisäkäs.
Before long, the ghost disappeared into a thick fog.	Ennenpitkää aave hävisi paksun sumun sekaan.
A burning meteoroid produces a meteor.	Palava meteoroidi tuottaa meteorin.
"How did it go?"" ""They said it was acute appendicitis."	"Miten meni?"" ""He sanoivat, että se on äkillinen umpisuolentulehdus."
That daimyo holds a fief yielding 100,000 koku of rice.	Sen daimion omistama lääni tuottaa satatuhatta kokua riisiä.
Open source is the engine that drives technological innovation.	Avoin lähdekoodi on moottori, joka ajaa teknologista innovointia eteenpäin.
After this, Miki was taken to the hospital.	Sen jälkeen Miki vietiin sairaalaan.
This soap is infused with natural fragrances.	Tässä saippuassa on luonnollisia hajusteita.
This is my favourite subject.	Tämä on minun suosikkiaiheeni.
If you cut class or something...it wouldn't surprise you if it showed up on your report card, would it?	Jos vaikka lintsaat koulusta... ei kai olisi yllätys, jos se näkyisi myös todistuksessa, vai mitä?
Soba is made of buckwheat flour, and udon and kishimen are made of plain wheat flour.	Soba on tehty tattarijauhosta ja udon ja kishimen on tehty tavallisesta vehnäjauhosta.
It is a consolation that no one was killed.	On lohdutus että kukaan ei saanut surmansa.
Possibly because he's got a beard, he looks scary at first glance but he's really a kind man.	Hän näyttää ensisilmäykseltä pelottavalta ehkä siksi että hänellä on parta, mutta todellisuudessa hän on lempeä mies.
I imagined my first kiss would be more romantic.	Kuvittelin ensimmäisen suudelmani olevan romanttisempi.
You see, when you have just started a relationship, you want to be close to each other, don't you?	Kuule, kun olet juuri aloittanut seurustelusuhteen haluatte vain olla lähellä toisianne.
When I asked afterwards it seems he hadn't said that as a joke.	Kysyessäni myöhemmin vaikutti, ettei hän ollut sanonut sitä vitsinä.
A good neighbour is better than a brother far off.	Parempi hyvä naapuri kuin veli kaukana.
Don't be lazy, use the kanji you've been taught.	Älä laiskottele, käytä kanji-merkkejä jotka sinulle on opetettu.
The princess was wearing too much makeup.	Prinsessalla oli liikaa meikkiä.
When I woke up, I was in the car.	Kun heräsin olin autossa.
I'm not getting involved in this.	En sekaannu tähän.
I'd like the bill, please.	Saisinko laskun, kiitos!
I'd like the bill, please.	Saisinko laskun, kiitos.
I'd like the bill, please.	Voisinko saada laskun, kiitos.
I'd like the bill, please.	Haluaisin laskun, kiitos.
She's basically clumsy so ... I guess she looks up to that sort of thing.	Hän on pohjimmiltaan kömpelö...Luulen että hän etsii sen kaltaista asiaa.
It was on my mind so much that I unthinkingly asked the pupil in front of me.	Se oli mielessäni niin paljon, että ajattelematta kysyin edessäni olevalta oppilaalta.
Even during work, I secretly indulge my Internet addiction.	Jopa ollessani töissä, tyydytän salaisesti Internetrippuvuushimojani.
A black limo rounded the corner with a squeal of tires.	Musta limosiini tuli kulman takaa renkaat vinkuen.
This time I stayed for the first time in a private villa, and it was really quite something.	Tällä kertaa olin ensimmäistä kertaa yksityishuvilalla ja se vasta oli jotain.
He used so much inflated language in his speech today I couldn't figure out what he was saying.	Hän paisutteli tänään puheessan sanojaan niin paljon, että en tajunnut mitä hän sanoi.
He got the sack for slacking off at work.	Hän sai potkut töissä laiskottelemisesta.
You should know it.	Sinun pitäisi tietää se.
I, Stallone, am not such as to be scared simply of being the guinea pig for some test.	Minä, Stallone, en ole sellainen mies, että minua pelottaisi jo jonkin kokeen koekaniinina oleminen.
He did well for a beginner.	Hän pärjäsi hyvin aloittelijaksi.
There's no way I could do something like that in front of people.	En voisi mitenkään tehdä mitään sellaista ihmisten edessä.
A few years ago, on Mother's Day, I gave my stepmother a locket as a present.	Muutama vuosi sitten äitienpäivänä annoin äitipuolelleni lahjaksi medaljongin.
In the past it was perfectly normal to get the back of a teacher's hand or fist as punishment.	Menneisyydessä oli täysin normaalia saada opettajan kädenselästä tai nyrkistä rangaistuksena.
After Grandma's sudden death, Grandpa began to age rapidly.	Isoäidin äkillisen kuoleman jälkeen isoisä alkoi nopeasti ikääntyä.
Please don't lean out of the window when we're moving.	Ole kiltti äläkä nojaudu ikkunasta kun olemme liikkeellä.
It seems like you're unexpectedly eloquent.	Näyttää että olet odottamattoman kaunopuheinen.
Snow completely covered the town.	Kaupunki oli aivan lumen peitossa.
He's a comedian.	Hän on koomikko.
Giggling with embarrassment, she held out the condom.	Häpeästä kikattaen hän ojensi kondomin.
While she was screaming, she brandished the knife.	Huutaessaan hän heilutti veistä.
A little bird told me.	Pikkulinnut kertoivat.
If I tell my mother, she'll worry, so I don't think I'll tell her.	Jos kerron äidilleni, hän huolestuu, joten en aio kertoa hänelle.
If I tell my mother, she'll worry, so I don't think I'll tell her.	Jos kerron äidilleni, hän huolestuu, joten en usko, että kerron hänelle.
Spirits are to be found all over the world. This school was built upon the site of a shrine and thus there is a particular tendency for them to gather.	Henkiä löytyy kaikkialta maailmasta. Tämä koulu rakennettiin pyhäkön paikalle ja siksi ne erikoisesti kerääntyvät sinne.
In fact, I've heard that long hair is more likely to go bald!	Itse asiassa olen kuullut, että pitkä tukka todennäköisemmin kaljuuntuu.
You mean you're short on fuck-buddies?	Tarkotaksä, et sult puuttuu panokavereita?
Get a move on!	Vähän vauhtia nyt hei!
Let's have a contest. The side to come up with the worst insult wins.	Pidetäänpä kilpailu. Se joukkue, joka keksii pahimman loukkauksen, voittaa.
It was evening and already dark but I saw a cat walking along a telephone wire. Can they do that, cats?	Oli ilta ja jo pimeää, mutta näin kissan kävelevän puhelinlankaa pitkin. Voivatko ne tehdä sellaista, kissat?
The addict died from a drug overdose.	Narkomaani kuoli huumeen yliannostukseen.
Ontogeny recapitulates phylogeny.	Yksilönkehitys kertaa lajinkehityksen.
Your wonderful lecture was pearls before swine.	Sinun upea luentosi oli kuin helmiä sioille heittäisi.
I wanted to help, but there was nothing I could do.	Halusin auttaa, mutta en voinut tehdä mitään yksinäni.
That was a nifty way of doing it.	Tuo oli fiksu tapa tehdä se.
Even if we don't get lucky on the first try we can just keep fucking till I get pregnant.	Vaikka meitä ei onnistaisikaan ensimmäisellä yrityksellä, voimme vaan jatkaa naimista kunnes tulen raskaaksi.
However you could say that being found hard to understand by the common folk for one's genius is fate.	Kuitenkin voisi sanoa, että on kohtalo se, että tavallisen kansan on vaikea ymmärtää nerouttasi.
Happy birthday, Miss Aiba!	Hyvää syntymäpäivää, neiti Aiba!
It's a typo. Sorry.	Se on kirjoitusvirhe. Anteeksi.
Before adding a new sentence, please check that your sentence brings new vocabulary by searching the keywords.	Ennen kuin lisäät uuden lauseen, tarkistathan käyttämällä hakua, että lauseesi tarjoaa uutta sanastoa.
Fuck you!	Haista vittu!
Fuck you!	Painu vittuun!
Fuck you!	Haista sinä vittu!
Let's go to eat together.	Mennään syömään yhdessä.
As cultural exchange continued between the two countries, their mutual understanding became even deeper.	Kun kahden maan välinen kulttuurivaihto jatkui, niiden molemminpuolisesta ymmärryksestä tuli yhä syvempää.
"What's up? Fidgeting like that"" ""Er, well, it looks like the elastic's gone in my pants."	”Mitäs nyt? Venkoilet siinä.” ”Öh, no, pikkuhousuistani on taitanut katketa kuminauha.”
I'm a bit down because a blogger friend of mine has decided to stop blogging.	Olen vähän maassa, koska eräs bloggaajaystäväni on päättänyt lopettaa bloggaamisen.
"I said, ""Five months worth of the Pill, please,"" and was told ""Certainly."""	"Pyysin viiden kuukauden pillerikuurin, ja vastaus oli ""totta kai""."
It is sometimes acceptable to resort to violence.	Joskus on hyväksyttävää käyttää väkivaltaa.
Only Takeuchi didn't accept the invitation.	Vain Takeuchi kieltäytyi kutsusta.
Start, dammit!	Helvetti, käynnisty!
Thanks, please come again.	Kiitos ja tervetuloa uudestaan.
The sphygmomanometer is an important diagnostic instrument.	Verenpainemittari on tärkeä dignostinen väline.
How brave of you to go alone into the primaeval forest!	Kuinka rohkeaa sinulta mennä yksin ikimetsään!
y is?	Onko se sinun asiasi mikä jonkun harrastus on?
Which country are you from?	Mistä maasta sinä olet kotoisin?
Hayakawa, the midterm results are out. You're top again!	Harakawa, lukukauden puolivälitulokset on julkaistu. Olet taas kärjessä!
This newspaper is free.	Tämä lehti on ilmainen.
This newspaper is free.	Tämä sanomalehti on ilmainen.
This newspaper is free.	Tämä on ilmaisjakelulehti.
I can't look after my parents and such either.	Minäkään en voi katsoa vanhempieni perään tai muuta sellaista.
You see I've resolved to follow you wherever you go.	Kuulepa, olen päättänyt seurata sinua minne tahansa menetkin.
May I please have your telephone number?	Saisinko puhelinnumerosi?
What goes around comes around.	Niin metsä vastaa kuin sinne huudetaan.
Good morning!	Hyvää huomenta!
If it's free, get as much as you can.	Jos se on ilmaista, ota niin paljon kuin pystyt.
I am Chinese.	Olen kiinalainen.
Who is your Chinese teacher?	Kuka on kiinankielenopettajasi?
The dress fits you very well.	Tuo mekko sopii sinulle hyvin.
I'm very impatient to see the new version of Tatoeba.	Odotan malttamattomasti Tatoeban uutta versiota.
All human beings are born free and equal in dignity and rights. They are endowed with reason and conscience and should act towards one another in a spirit of brotherhood.	Kaikki ihmiset syntyvät vapaina ja tasavertaisina arvoltaan ja oikeuksiltaan. Heille on annettu järki ja omatunto, ja heidän on toimittava toisiaan kohtaan veljeyden hengessä.
It helped me a lot.	Se auttoi minua suuresti.
Have a nice trip!	Hyvää matkaa!
Have a nice trip!	Mukavaa matkaa!
I still don't write Chinese well.	En vieläkään kirjoita kiinaa hyvin.
Does your dog bite?	Pureeko koirasi?
For how long are you in Shanghai?	Kuinka pitkään olet Shanghaissa?
I'm pregnant.	Olen raskaana.
I don't know.	En tiedä.
I don't know.	Minä en tiedä.
To each his own.	Jokaiselle omansa.
We might have frost next week.	Ensi viikolla saattaa pakastua.
I'm all in.	Olen aivan lopussa.
I'm all in.	Olen aivan sipissä.
The experiment succeeded.	Koe onnistui.
The experiment succeeded.	Kokeilu onnistui.
The scissors won't cut anything.	Nämä sakset eivät leikkaa mitään.
Ten, eleven, twelve, thirteen, fourteen, fifteen, sixteen, seventeen, eighteen, nineteen, twenty.	Kymmenen, yksitoista, kaksitoista, kolmetoista, neljätoista, viisitoista, kuusitoista, seitsemäntoista, kahdeksantoista, yhdeksäntoista, kaksikymmentä.
When in Rome, do as the Romans do.	Maassa maan tavalla.
Let me introduce myself.	Anna kun esittelen itseni.
Frankly speaking, his speeches are always dull.	Totta puhuen, hänen puheensa ovat aina tylsiä.
She lived a happy life.	Hän eli onnellisen elämän.
I don't like him.	En pidä hänestä.
I forgot to ask him.	Unohdin kysyä häneltä.
He took it literally.	Hän otti sen kirjaimellisesti.
Don't get upset!	Älä hikeenny!
Don't try to make dramatic changes to your diet all at once.	Älä yritä tehdä dramaattisia muutoksia ruokavalioosi yhdellä kertaa.
It can happen to anybody.	Niin voi käydä kenelle tahansa.
You are not logged in.	Et ole kirjautunut sisään.
Study these sentences.	Opiskele näitä lauseita.
Don't hide under the bed.	Älä kätkeydy vuoteen alle.
What's he talking about?	Mistä hän puhuu?
He wants a watch just like yours.	Hän haluaa samanlaisen kellon kuin sinulla.
I am very tired after a class.	Olen hyvin väsynyt oppitunnin jälkeen.
You should pay more attention to your own safety.	Sinun pitäisi kiinnittää enemmän huomiota omaan turvallisuuteesi.
Don't put all your eggs in one basket.	Älä laita kaikkia munia samaan koriin.
It is still a little scary.	Se on yhä pelottavaa.
She managed to get what she desired easily.	Hän saavutti tavoitteensa taidokkaasti.
Everyone makes mistakes.	Kaikki tekevät virheitä.
Happy birthday, Muiriel!	Hyvää syntymäpäivää, Muiriel!
Let's decide by coin toss.	Tehdään ratkaisu heittämällä kolikkoa.
I play board games just to socialize.	Pelaan lautapeleja ihan vaan seuran vuoksi.
Who are you?	Kuka sinä olet?
It seems Tanaka passed her exam.	Näyttää että Tanaka läpäisi tutkintonsa.
These students are the crème de la crème of our school.	Nämä opiskelijat ovat koulumme parasta kermaa.
I would love to write hundreds of sentences on Tatoeba, but I've got things to do.	Haluaisin kirjoittaa sadoittain lauseita Tatoebaan, mutta minulla on muuta tekemistä.
Nobody is perfect.	Kukaan ei ole täydellinen.
See you later!	Nähdään myöhemmin!
It's been raining all the time recently.	Viime aikoina on satanut koko ajan.
Happy New Year!	Onnellista uutta vuotta!
Happy New Year!	Hyvää uutta vuotta!
Achoo!	Atsii!
I play the violin.	Minä soitan viulua.
Do we need more inflation?	Tarvitsemme lisää inflaatiota?
I am a vegetarian.	Olen kasvissyöjä.
Does this food contain any meat?	Sisältääkö tämä ruoka lihaa?
Who touched my gun?	Kuka koski aseeseeni?
At the same time Ismo jumps and baffles the attendants.	Samaan aikaan Ismo hyppää ja tyrmistyttää seurueen.
The substance can irritate or corrode the skin, eyes, or mucous membranes.	Aine voi ärsyttää tai syövyttää ihoa, silmiä tai limakalvoja.
Since the book is about animals, I was irritated that the animals behaved like people.	Koska kirja kertoo eläimistä, minua ärsytti se, että eläimet käyttäytyivät kuin ihmiset.
Apart from a small portion of people, everyone uses the internet more than once a week.	Pientä osaa lukuun ottamatta kaikki käyttävät internetiä useammin kuin kerran viikossa.
I came, I saw, I conquered.	Tulin, näin, voitin.
He is smart.	Hän on nokkela.
He is smart.	Hän on fiksu.
He is smart.	Hän on hyvä päästään.
He is smart.	Hän on älykäs.
He is smart.	Hänellä leikkaa hyvin.
You are my friend.	Sinä olet minun ystävä.
This is not true.	Tämä ei ole totta.
My wife is a doctor.	Vaimoni on lääkäri.
The students laughed.	Opiskelijat nauroivat.
I love Arabic.	Rakastan arabiaa.
What do you like to eat?	Mitä sinä tykkäät syödä?
Where are you from?	Mistä olet kotoisin?
Where are you from?	Mistä päin tulet?
Where do you live?	Missä sinä asut?
Where do you live?	Missä asut?
They are my brothers.	He ovat veljiäni.
Who are these two boys?	Keitä ovat nämä kaksi poikaa?
Bilal is educated.	Bilal on koulutettu.
Everyone is a moon, and has a dark side which he never shows to anybody.	Kaikki ovat kuita ja heillä on pimeä puoli, jota he eivät koskaan näytä kenellekään.
These are birds.	Nämä ovat lintuja.
He is ill.	Hän on sairas.
He is ill.	Hän on kipeä.
He is ill.	Hän on kipeänä.
He is ill.	Hän on sairaana.
He is sick.	Hän on sairas.
He is sick.	Hän voi pahoin.
He is sick.	Hän on kipeä.
He is sick.	Hän on kipeänä.
He is sick.	Hän on sairaana.
Where are you going to?	Mihin sinä menet?
Where are you going to?	Minne olet matkalla?
Where are you going to?	Mihin matka?
I am from Norway.	Olen kotoisin Norjasta.
She accomplished the task through sheer will.	Hän teki tehtävän loppuun pelkällä tahdonvoimalla.
What do you want to eat?	Mitä haluat ruuaksi?
What do you want to eat?	Mitä sinä haluat syödä?
What do you want to eat?	Mitä haluat syödä?
This book is about a king who loses his crown.	Tämä kirja kertoo kuninkaasta, joka menettää kruununsa.
This book seems interesting.	Tämä kirja näyttää kiinnostavalta.
I'm very pleased to meet you today.	Olen hyvin mielissäni tavatessani sinut tänään.
How have you been recently?	Miten olet voinut viime aikoina.
Are you busy these days?	Oletko kiireinen näinä päivinä?
It's not an impossible request.	Se ei ole mahdoton pyyntö.
Only a few people didn't go there.	Vain muutamat ihmiset eivät menneet sinne.
The bullet went through his body.	Luoti meni läpi hänen ruumiinsa.
The bullet went through his body.	Luoti läpäisi hänen ruumiinsa.
We went through St. Louis on the way to New Orleans.	Menimme St.Louisin läpi matkalla New Orleansiin.
It was cold here through March.	Täällä oli kylmää läpi maaliskuun.
He failed his exams through not studying enough.	Hän reputti tutkinnossaan, koska ei opiskellut riittävästi.
I'm very busy these days!	Minä olen nykyään todella kiireinen!
I'm very busy these days!	Olen hyvin kiireinen näinä päivinä.
Auntie Wang, it's me.	Wang-täti, minä se olen.
You want to drink tea or coffee?	Haluatko juoda teetä tai kahvia?
Are you serious?	Ihan vakavissaan?
Are you serious?	Oletko tosissasi?
Are you serious?	Oletko ihan tosissasi?
Are you serious?	Oletko ihan vakavissasi?
Really?	Oletko tosissasi?
Really?	Todellako?
Really?	Ihanko totta?
Really?	Oikeesti?
Really?	Ihanko oikeesti?
Really?	Ootko ihan tosissas?
It's very interesting that in Chinese the concept of tense does not exist.	On hyvin kiinnostavaa että kiinassa ei ole aikamuoto-käsitettä.
The world around you is ... just a little kinder ... even more than you think.	Maailma ympärilläsi on... vähän ystävällisempi... jopa enemmän kuin luulet.
How are you?	Mitä kuuluu?
How are you?	Miten menee?
How are you?	Mitä sinulle kuuluu?
How are you?	Miten voit?
How are you?	Kuinka voit?
How are you?	Kuinka voitte?
How are you?	Miten voitte?
Hello!	Hei.
Hello!	Hei!
Hello!	Moi!
Hello!	Terve!
Hello!	Heippa!
Hello!	Moikka!
Hello!	Moro!
Hello!	Haloo?
The work must be completed by tomorrow.	Työn täytyy olla valmiina huomiseen mennessä.
I have been to Paris.	Olen ollut Pariisissa.
I was late because of the traffic.	Olin myöhässä liikenteen takia.
I was late because of the traffic.	Olin myöhässä liikenteen vuoksi.
Thank you!	Kiitos!
What happened?	Mitä tapahtui?
What happened?	Mitä kävi?
Watch out!	Varo!
He was assertive by nature.	Hän oli omahyväinen luonnostaan.
I do not understand.	En ymmärrä.
I don't understand.	En ymmärrä.
It was a bright cold day in April, and the clocks were striking thirteen.	Oli kirkas, kylmä huhtikuun päivä ja kellot kävivät kolmeatoista.
This has bred more fear and mistrust.	Tämä on tuottanut lisää pelkoa ja epäilyksiä.
As a young man, I worked in Chicago communities where many found dignity and peace in their Muslim faith.	Nuorena miehenä työskentelin Chicagon yhteisöissä, missä moni löysi arvokkuutta ja rauhaa islaminuskostaan.
And since our founding, American Muslims have enriched the United States. They have fought in our wars, served in government, stood for civil rights, started businesses, taught at our Universities, excelled in our sports arenas, won Nobel Prizes, built our tallest building, and lit the Olympic Torch.	Ja perustamisestamme lähtien amerikkalaiset muslimit ovat tuoneet omat rikkautensa Yhdysvaltoihin. He ovat taistelleet sodissamme, palvelleet hallitusta, puolustaneet kansalaisoikeuksia, aloittaneet uusia yrityksiä, opettaneet yliopistoissamme, loistaneet urheiluareenoillamme, voittaneet Nobelin palkintoja, rakentaneet korkeimmat rakennuksemme ja sytyttäneet Olympiasoihdun.
The first issue that we have to confront is violent extremism in all of its forms.	Ensimmäinen asia minkä kohtaamme on väkivaltainen ekstremismi kaikissa sen muodoissa.
Do you speak English?	Osaatko englantia?
Do you speak English?	Puhutko englantia?
Do you speak English?	Osaatko puhua englantia?
Do you speak English?	Puhutteko englantia?
Do you speak English?	Puhutko sinä englantia?
Do you speak English?	Puhutteko te englantia?
Do you speak English?	Osaatteko te englantia?
Do you speak English?	Osaatteko puhua englantia?
I saw a dog.	Näin koiran.
My sister often cries.	Siskoni itkee usein.
Because of the fog, the airplane has been rerouted to Munich.	Sumun tähden kone on ohjattu Muncheniin.
Do you want to go?	Tahdotko mennä?
Do you want to go?	Haluatko mennä?
I am right-handed.	Olen oikeakätinen.
Latin is a dead language.	Latina on kuollut kieli.
They can fish.	He osaavaat kalastaa.
I'm an atheist.	Olen ateisti.
You didn't tell her anything?	Ethän sinä kertonut hänelle mitään?
He's crazy about you.	Hän on hulluna sinuun.
The boy began to scream.	Poika alkoi kirkua.
Don't talk rubbish.	Älä puhu hölynpölyä.
Don't talk rubbish.	Älä puhu roskaa.
I don't remember your name.	En muista nimeäsi.
I think my German is really fucked up.	Mun saksan taidot on ihan vituillaan.
I think my German is really fucked up.	Mun saksan osaaminen on ihan perseestä.
I don't have a spare shirt.	Minulla ei ole varapaitaa.
I have a lot of flowers.	Minulla on paljon kukkia
Xiaoming Wang has never been to America. He really wants to go next year.	Xiaoming Wang ei ole koskaan ollut Yhdysvalloissa. Hän todella haluaa mennä ensi vuonna.
Excuse me, what time is it?	Anteeksi, mitä kello on?
Excuse me, what time is it?	Anteeksi, kuinka paljon kello on?
You're so beautiful!	Sinä olet niin kaunis!
When you have things you don't understand written on you, what will you do, if you get unexpected results?	Mitä teet, jos kirjoitutat itseesi asioita joita et ymmärrä ja saat odottamattomia tuloksia.
She is recognized to be an expert on linguistics.	Hänet tunnustetaan lingvistiikan asiantuntijaksi.
I was searching for something that didn't exist.	Etsin jotain, mitä ei ollut olemassa.
Actually I wanted to be a damsel in a tower guarded by seven dragons, and then a prince on a white horse would chop off the dragons' heads and liberate me.	Itse asiassa halusin olla neito tornissa, jota vartioi seitsemän lohikäärmettä, ja sitten prinssi valkealla ratsullaan tulisi ja katkoisi lohikäärmeiden kaulat ja vapauttaisi minut.
Do you like music?	Pidätkö musiikista?
I'll pay.	Minä hoidan laskun.
I'll pay.	Minä tarjoan.
I'll pay.	Minä maksan.
Where in Canada are you from?	Mistä päin Kanadaa olet kotoisin?
You're right.	Olet oikeassa.
Every man would like to be God, if it were possible; some few find it difficult to admit the impossibility.	Jokainen ihmisen haluaisi olla Jumala, jos se olisi mahdollista. Muutamilla on vaikeuksia myöntää mahdottomuus.
I bought some Romanian books for the students.	Ostin romanialaisia kirjoja opiskelijoille.
I would have gone to the mountains had I had the money.	Olisin mennyt vuorille, jos minulla olisi ollut rahat.
Every time a failure like that occurs in another department, I'm tempted to call them idiots, but then people like you come along to demonstrate what true idiocy looks like.	Joka kerta kun tuollainen moka tapahtuu toisella osastolla, minua houkuttaa kutsua heitä idiooteiksi, mutta sitten sinunlaisesi ihmiset astuvat kuvaan ja havainnollistavat miltä todellinen idioottius näyttää.
A lie has no legs.	Valheella on lyhyet jäljet.
The best way to catch a train on time is to make sure to miss the one that precedes it.	Paras tapa ehtiä junaan on varmistaa, että myöhästyy sitä edeltävästa.
Ann is a sucker for chocolate.	Ann on hulluna suklaaseen.
No problem!	Ei hätää!
No problem!	Ilman muuta!
No problem!	Homma hoidossa!
No problem!	Järjestyy!
One, two, three, four, five, six, seven, eight, nine, ten.	Yksi, kaksi, kolme, neljä, viisi, kuusi, seitsemän, kahdeksan, yhdeksän, kymmenen.
Come home.	Tule kotiin.
What the bloody fuck is that?	Mikä vittu se on?
What the bloody fuck is that?	Mikä helvetti toi on?
Men are greedy.	Miehet ovat ahneita.
Good evening, how are you?	Hyvää iltaa, mitä kuuluu?
What's this?	Mikä tämä on?
What's this?	Mitä tämä on?
If I could be like that...	Jos voisin olla kuin tuo...
There's no doubt that the universe is infinite.	Maailmankaikkeus on epäilemättä ääretön.
This medicine will help you.	Tämä lääke auttaa sinua.
How far is it from here to that station?	Kuinka pitkä matka on täältä tuolle asemalle?
What time is it now by your watch?	Mikä aika on nyt kellosi mukaan?
What time does your watch say it is now?	Mitä aikaa kellosi kertoo nyt?
I live in this neighborhood.	Asun tässä naapuristossa.
I live near here.	Asun täällä lähellä.
You don't have to make a different dish for every person.	Sinun ei tarvitse laittaa eri ruokaa joka henkilölle.
My black shoes need heel repairs.	Mustat kenkäni kaipaavat korkojen korjausta.
Please translate this Japanese text into French.	Ole hyvä ja käännä tämä japaninkielinen teksti ranskaksi.
He whose face gives no light, shall never become a star.	Hänestä jonka kasvot eivät valaise ei koskaan tule tähteä.
My girlfriend's daughters have joined Facebook.	Tyttöystäväni tyttäret ovat liittyneet Facebookiin.
To leave is to die a little, but to die is to leave very much.	Lähteminen merkitsee pientä kuolemaa, mutta kuoleminen merkitsee isoa lähtöä.
To leave is to die a little, but to die is to leave very much.	Lähteminen tarkoittaa vähän kuolemista, mutta kuoleminen tarkoittaa hyvin paljon lähtemistä.
We must learn to live together as brothers or perish together as fools.	Meidän täytyy oppia elämään yhdessä veljeksinä tai kuolla yhdessä narreina.
Nowhere but in the world of the antique is it more obvious that many of the things that we as individuals hold dear are completely arbitrary.	Missään muualla kuin antiikin maailmassa ei ole ilmeisempää, että monet asiat, joita me yksilöinä pidämme tärkeinä, ovat täysin satunnaisia.
Teaching ESL is usually a gig for losers and boozers.	Englannin opettaminen toisena kielenä on yleensä luusereiden ja juoppojen hommaa.
We can learn a lot about a society by looking at its driving culture.	Voimme oppia paljon yhteiskunnasta katsomalla sen ajokulttuuria.
Even with all the money he has, he isn't happy.	Edes kaikkine rahoineen hän ei ole onnellinen.
Let's have a try.	Kokeillaanpa.
I'll stay here for a bit.	Jään tänne hetkeksi.
It's like him to behave that way.	On hänen tapaistaan käyttäytyä tuolla tapaa.
He wrote a letter.	Hän kirjoitti kirjeen.
As soon as he was left alone, he opened the letter.	Heti kun hänet jätettiin yksin, hän avasi kirjeen.
Do you speak French?	Osaatko ranskaa?
Do you speak French?	Puhutko ranskaa?
He inherited the business from his father.	Hän peri liikkeensä isältään.
Both sisters are very beautiful.	Molemmat sisaret ovat hyvin kauniita.
The match was cancelled due to rain.	Ottelu peruttiin sateen johdosta.
The ice melted.	Jää suli.
"You OK?"" ""Wha-... Yes, it's nothing."	”Oletko kunnossa?” ”Mit... Joo, ei tässä mitään.”
Rock, paper, scissors.	Kivi, paperi, sakset.
Rock, paper, scissors.	Kivi, paperi ja sakset.
Did you buy this book?	Ostitko tämän kirjan?
Please sit down.	Olkaa hyvä ja istukaa.
In 2009, Korea suffered the dishonor of having the highest suicide rate amongst OECD countries.	Vuonna 2009 Korea sai kokeakseen sen häpäisyn, että heidän itsemurhatasonsa oli korkein OECD-maista.
Korean mental hospitals have been compared to concentration camps. Patients are said to be treated like animals who are subjected to violence and maltreatment rather than therapy.	Korealaisia mielisaaraaloita on verrattu keskitysleireihin. Potilaita sanotaan kohdeltavan kuin eläimiä, jotka alistetaan väkivallalle ja kaltoin kohtelulle ennemmin kuin terapialle.
We shall leave in the morning, weather permitting.	Lähdemme huomenna sään salliessa.
Where are you going?	Minne olet menossa?
Where are you going?	Mihin menet?
Where are you going?	Mihin olet matkalla?
Where are you going?	Mihin sinä olet menossa?
Where are you going?	Mihin sinä menet?
Where are you going?	Minne sinä menet?
Where are you going?	Minne olet matkalla?
Where are you going?	Mihin matka?
How did you reply?	Miten sinä vastasit?
How did you reply?	Kuinka sinä vastasit?
Long time, no see.	Hauska tappa vanha tuttu!
It's been a long time.	Pitkästä aikaa!
It's been a long time.	Onpa siitä aikaa!
It's been a long time.	Viime kerrasta onkin aikaa!
I haven't seen you for a long time.	En ole nähnyt sinua aikoihin.
I haven't seen you for a long time.	Edellisestä tapaamisestamme onkin jo aikaa.
I haven't seen you for a long time.	Pitkästä aikaa!
I haven't seen you for a long time.	Onpa siitä aikaa!
I haven't seen you for a long time.	Viime kerrasta onkin aikaa!
It's been a while since we last met.	Edellisestä tapaamisestamme onkin jo aikaa.
It's been a while since we last met.	Pitkästä aikaa!
It's been a while since we last met.	Onpa siitä aikaa!
